transcription,file_name
THE BOY WAS THERE WHEN THE SUN ROSE,data/american/speaker_01/american_s01_011.wav
A ROD IS USED TO CATCH PINK SALMON,data/american/speaker_01/american_s01_012.wav
THE SOURCE OF THE HUGE RIVER IS THE CLEAR SPRING,data/american/speaker_01/american_s01_013.wav
KICK THE BALL STRAIGHT AND FOLLOW THROUGH,data/american/speaker_01/american_s01_014.wav
HELP THE WOMAN GET BACK TO HER FEET,data/american/speaker_01/american_s01_015.wav
A POT OF TEA HELPS TO PASS THE EVENING,data/american/speaker_01/american_s01_016.wav
SMOKY FIRES LACK FLAME AND HEAT,data/american/speaker_01/american_s01_017.wav
THE SOFT CUSHION BROKE THE MAN'S FALL,data/american/speaker_01/american_s01_018.wav
THE SALT BREEZE CAME ACROSS FROM THE SEA,data/american/speaker_01/american_s01_019.wav
THE GIRL AT THE BOOTH SOLD FIFTY BONDS,data/american/speaker_01/american_s01_020.wav
THE SMALL PUP GNAWED A HOLE IN THE SACK,data/american/speaker_01/american_s01_021.wav
THE FISH TWISTED AND TURNED ON THE BENT HOOK,data/american/speaker_01/american_s01_022.wav
PRESS THE PANTS AND SEW BUTTON ON THE VEST,data/american/speaker_01/american_s01_023.wav
THE SWAN DIVE WAS FAR SHORT OF PERFECT,data/american/speaker_01/american_s01_024.wav
THE BEAUTY OF THE VIEW STUNED THE YOUNG BOY,data/american/speaker_01/american_s01_025.wav
TWO BLUE FISH SWAM IN THE TANK,data/american/speaker_01/american_s01_026.wav
HER PURSE WAS FULL OF USELESS TRASH,data/american/speaker_01/american_s01_027.wav
THE COLT REARED AND THREW THE TALL RIDER,data/american/speaker_01/american_s01_028.wav
IT SNOWED,data/american/speaker_01/american_s01_029.wav
RAINED,data/american/speaker_01/american_s01_030.wav
AND HAILED THE SAME MORNING,data/american/speaker_01/american_s01_031.wav
READ VERSE OUT LOUD FOR PLEASURE,data/american/speaker_01/american_s01_032.wav
HOIST THE LOAD TO YOUR LEFT SHOULDER,data/american/speaker_01/american_s01_033.wav
TAKE THE WINDING PATH TO REACH THE LAKE,data/american/speaker_01/american_s01_034.wav
NOTE CLOSELY THE SIZE OF THE GAS TANK,data/american/speaker_01/american_s01_035.wav
WIPE THE GREASE OFF HIS DIRTY FACE,data/american/speaker_01/american_s01_036.wav
MEND THE COAT BEFORE YOU GO OUT,data/american/speaker_01/american_s01_037.wav
THE WRIST WAS BADLY STRAINED AND HUNG LIMP,data/american/speaker_01/american_s01_038.wav
THE STRAY CAT GAVE BIRTH TO KITTENS,data/american/speaker_01/american_s01_039.wav
THE YOUNG GIRL GAVE NO CLEAR RESPONSE,data/american/speaker_01/american_s01_040.wav
THE MEAL WAS COOKED BEFORE THE BELL RANG,data/american/speaker_01/american_s01_041.wav
WHAT JOY THERE IS IN LIVING,data/american/speaker_01/american_s01_042.wav
A KING RULED THE STATE IN THE EARLY DAYS,data/american/speaker_01/american_s01_043.wav
THE SHIP WAS TORN APART ON THE SHARP REEF,data/american/speaker_01/american_s01_044.wav
SICKNESS KEPT HIM HOME THE THIRD WEEK,data/american/speaker_01/american_s01_045.wav
THE WIDE ROAD SHIMMERED IN THE HOT SUN,data/american/speaker_01/american_s01_046.wav
THE LAZY COW LAY IN THE COOL GRASS,data/american/speaker_01/american_s01_047.wav
LIFT THE SQUARE STONE OVER THE FENCE,data/american/speaker_01/american_s01_048.wav
THE ROPE WILL BIND THE SEVEN BOOKS AT ONCE,data/american/speaker_01/american_s01_049.wav
HOP OVER THE FENCE AND PLUNGE IN,data/american/speaker_01/american_s01_050.wav
THE FRIENDLY GANG LEFT THE DRUG STORE,data/american/speaker_01/american_s01_051.wav
MESH WIRE KEEPS CHICKS INSIDE,data/american/speaker_01/american_s01_052.wav
THE FROSTY AIR PASSED THROUGH THE COAT,data/american/speaker_01/american_s01_053.wav
THE CROOKED MAZE FAILED TO FOOL THE MOUSE,data/american/speaker_01/american_s01_054.wav
ADDING FAST LEADS TO WRONG SUMS,data/american/speaker_01/american_s01_055.wav
THE SHOW WAS A FLOP FROM THE VERY START,data/american/speaker_01/american_s01_056.wav
A SAW AS A TOOL USED FOR MAKING BOARDS,data/american/speaker_01/american_s01_057.wav
THE WAGON MOVED ON WELL OILED WHEELS,data/american/speaker_01/american_s01_058.wav
MARCH THE SOLDIERS PAST THE NEXT HILL,data/american/speaker_01/american_s01_059.wav
A CUP OF SUGAR MAKES SWEET FUDGE,data/american/speaker_01/american_s01_060.wav
PLACE A ROSEBUSH NEAR THE PORCH STEPS,data/american/speaker_01/american_s01_061.wav
BOTH LOST THEIR LIVES IN THE RAGING STORM,data/american/speaker_01/american_s01_062.wav
WE TALKED OF THE SIDE SHOW IN THE CIRCUS,data/american/speaker_01/american_s01_063.wav
USE A PENCIL TO WRITE THE FIRST DRAFT,data/american/speaker_01/american_s01_064.wav
HE RAN HALFWAY TO THE HARDWARE STORE,data/american/speaker_01/american_s01_065.wav
THE CLOCK STRUCK TO MARK THE THIRD PERIOD,data/american/speaker_01/american_s01_066.wav
A SMALL CREEK CUT ACROSS THE FIELD,data/american/speaker_01/american_s01_067.wav
CARS AND BUSSES STALLED IN SNOW DRIFTS,data/american/speaker_01/american_s01_068.wav
THE SET OF CHINA HIT THE FLOOR WITH A CRASH,data/american/speaker_01/american_s01_069.wav
THIS IS A GRAND SEASON FOR HYKES ON THE ROAD,data/american/speaker_01/american_s01_070.wav
THE DUNE ROSE FROM THE EDGE OF THE WATER,data/american/speaker_01/american_s01_071.wav
THOSE WORDS WERE THE CUE FOR THE ACTOR TO LEAVE,data/american/speaker_01/american_s01_072.wav
A YACHT SLID AROUND THE POINT INTO THE BAY,data/american/speaker_01/american_s01_073.wav
THE TWO MET WHILE PLAYING ON THE SAND,data/american/speaker_01/american_s01_074.wav
THE INK STAIN DRIED ON THE FINISHED PAGE,data/american/speaker_01/american_s01_075.wav
THE WALLED TOWN WAS SEIZED WITHOUT A FIGHT,data/american/speaker_01/american_s01_076.wav
THE LEASE RAN OUT IN SIXTEEN WEEKS,data/american/speaker_01/american_s01_077.wav
A TAME SQUIRREL MAKES A NICE PET,data/american/speaker_01/american_s01_078.wav
THE HORN OF THE CAR WOKE THE SLEEPING COP,data/american/speaker_01/american_s01_079.wav
THE HEART BEATS STRONGLY AND WITH FIRM STROKES,data/american/speaker_01/american_s01_080.wav
THE PEARL WAS WORN IN A THIN SILVER RING,data/american/speaker_01/american_s01_081.wav
THE FRUIT PEEL WAS CUT IN THICK SLICES,data/american/speaker_01/american_s01_082.wav
THE NAVY ATTACKED THE BIG TASK FORCE,data/american/speaker_01/american_s01_083.wav
SEE THE CAT GLARING AT THE SCARED MOUSE,data/american/speaker_01/american_s01_084.wav
THERE ARE MORE THAN TWO FACTORS HERE,data/american/speaker_01/american_s01_085.wav
THE HAT BRIM WAS WIDE AND TOO DROOPY,data/american/speaker_01/american_s01_086.wav
THE LAWYER TRIED TO LOSE HIS CASE,data/american/speaker_01/american_s01_087.wav
THE GRASS CURLED AROUND THE FENCE POST,data/american/speaker_01/american_s01_088.wav
CUT THE PIE INTO LARGE PARTS,data/american/speaker_01/american_s01_089.wav
MEN STRIVE BUT SELDOM GET RICH,data/american/speaker_01/american_s01_090.wav
ALWAYS CLOSE THE BARN DOOR TIGHT,data/american/speaker_01/american_s01_091.wav
HE LAY PRONE AND HARDLY MOVED A LIMB,data/american/speaker_01/american_s01_092.wav
THE SLUSH LAY DEEP ALONG THE STREET,data/american/speaker_01/american_s01_093.wav
A WISP OF CLOUD HUNG IN THE BLUE AIR,data/american/speaker_01/american_s01_094.wav
A POUND OF SUGAR COSTS MORE THAN EGGS,data/american/speaker_01/american_s01_095.wav
THE FIN WAS SHARP AND CUT THE CLEAR WATER,data/american/speaker_01/american_s01_096.wav
THE PLAY SEEMS DULL AND QUITE STUPID,data/american/speaker_01/american_s01_097.wav
BAIL THE BOAT TO STOP IT FROM SINKING,data/american/speaker_01/american_s01_098.wav
THE TERM ENDED IN LATE JUNE THAT YEAR,data/american/speaker_01/american_s01_099.wav
A TUSK USED TO MAKE COSTLY GIFTS,data/american/speaker_01/american_s01_100.wav
TEN PINS WERE SET IN ORDER,data/american/speaker_01/american_s01_101.wav
THE BILL WAS PAID EVERY THIRD WEEK,data/american/speaker_01/american_s01_102.wav
OAK IS STRONG AND ALSO GIVES SHADE,data/american/speaker_01/american_s01_103.wav
CATS AND DOGS EACH HATE THE OTHER,data/american/speaker_01/american_s01_104.wav
THE PIPE BEGAN TO RUST WHILE NEW,data/american/speaker_01/american_s01_105.wav
OPEN THE CRATE BUT DON'T BREAK THE GLASS,data/american/speaker_01/american_s01_106.wav
ADD THE SUM TO THE PRODUCT OF THESE THREE,data/american/speaker_01/american_s01_107.wav
THIEVES WHO ROB FRIENDS DESERVE JAIL,data/american/speaker_01/american_s01_108.wav
THE RIPE TASTE OF CHEESE IMPROVES WITH AGE,data/american/speaker_01/american_s01_109.wav
ACT ON THESE ORDERS WITH GREAT SPEED,data/american/speaker_01/american_s01_110.wav
THE HOG CRAWLED UNDER THE HIGH FENCE,data/american/speaker_01/american_s01_111.wav
MOVE THE VAT OVER THE HOT FIRE,data/american/speaker_01/american_s01_112.wav
THE BARK OF THE PINE TREE WAS SHINY AND DARK,data/american/speaker_01/american_s01_113.wav
LEAVES TURN BROWN AND YELLOW IN THE FALL,data/american/speaker_01/american_s01_114.wav
THE PENNANT WAVED WHEN THE WIND BLEW,data/american/speaker_01/american_s01_115.wav
SPLIT THE LOG WITH A QUICK,data/american/speaker_01/american_s01_116.wav
SHARP BLOW,data/american/speaker_01/american_s01_117.wav
BURN PEAT AFTER THE LOGS GIVE OUT,data/american/speaker_01/american_s01_118.wav
HE ORDERED PEACH PIE WITH ICE CREAM,data/american/speaker_01/american_s01_119.wav
WEAVE THE CARPET ON THE RIGHT HAND SIDE,data/american/speaker_01/american_s01_120.wav
HEMP IS A WEED FOUND IN PARTS OF THE TROPICS,data/american/speaker_01/american_s01_121.wav
A LAME BACK KEPT HIS SCORE LOW,data/american/speaker_01/american_s01_122.wav
WE FIND JOY IN THE SIMPLEST THINGS,data/american/speaker_01/american_s01_123.wav
TYPE OUT THREE LISTS OF ORDERS,data/american/speaker_01/american_s01_124.wav
THE HARDER HE TRIED THE LESS HE GOT DONE,data/american/speaker_01/american_s01_125.wav
THE BOSS RAN THE SHOW WITH A WATCHFUL EYE,data/american/speaker_01/american_s01_126.wav
THE CUP CRACKED AND SPILLED ITS CONTENTS,data/american/speaker_01/american_s01_127.wav
PASTE CAN CLEANSE THE MOST DIRTY BRASS,data/american/speaker_01/american_s01_128.wav
THE SLANG WORD FOR RAW WHISKY IS BOOZE,data/american/speaker_01/american_s01_129.wav
IT CAUGHT ITS HIND PAW IN A RUSTY TRAP,data/american/speaker_01/american_s01_130.wav
THE WHARF COULD BE SEEN AT THE FARTHER SHORE,data/american/speaker_01/american_s01_131.wav
FEEL THE HEAT OF THE WEAK DYING FLAME,data/american/speaker_01/american_s01_132.wav
THE TINY GIRL TOOK OFF HER HAT,data/american/speaker_01/american_s01_133.wav
A CRAMP IS NO SMALL DANGER ON A SWIN,data/american/speaker_01/american_s01_134.wav
HE SAID THE SAME PHRASE THIRTY TIMES,data/american/speaker_01/american_s01_135.wav
PLUCK THE BRIGHT ROSE WITHOUT LEAVES,data/american/speaker_01/american_s01_136.wav
TWO PLUS SEVEN IS LESS THAN TEN,data/american/speaker_01/american_s01_137.wav
THE GLOW DEEPENED IN THE EYES OF THE SWEET GIRL,data/american/speaker_01/american_s01_138.wav
BRING YOUR PROBLEMS TO THE WISE CHIEF,data/american/speaker_01/american_s01_139.wav
WRITE A FOND NOTE OF THE FRIEND YOU CHERISH,data/american/speaker_01/american_s01_140.wav
CLOTHES AND LODGING ARE FREE TO NEW MEN,data/american/speaker_01/american_s01_141.wav
WE FROWN WHEN EVENTS TAKE A BAD TURN,data/american/speaker_01/american_s01_142.wav
PORT IS A STRONG WINE WITH A SMOKY TASTE,data/american/speaker_01/american_s01_143.wav
THE YOUNG KID JUMPED THE RUSTY GATE,data/american/speaker_01/american_s01_144.wav
GUESS THE RESULT FROM THE FIRST SCORES,data/american/speaker_01/american_s01_145.wav
A SALT PICKLE TASTES FINE WITH HAM,data/american/speaker_01/american_s01_146.wav
THE JUST CLAIM GOT THE RIGHT VERDICT,data/american/speaker_01/american_s01_147.wav
THOSE THISTLES BEND IN A HIGH WIND,data/american/speaker_01/american_s01_148.wav
PURE BRED POODLES HAVE CURLS,data/american/speaker_01/american_s01_149.wav
THE TREE TOP WAVED IN A GRACEFUL WAY,data/american/speaker_01/american_s01_150.wav
THE SPOT ON THE BLOTTER WAS MADE BY GREEN INK,data/american/speaker_01/american_s01_151.wav
MUD WAS SPATTERED ON THE FRONT OF HIS WHITE SHIRT,data/american/speaker_01/american_s01_152.wav
THE CIGAR BURNED A HOLE IN THE DESK TOP,data/american/speaker_01/american_s01_153.wav
THE EMPTY FLASK STOOD ON THE TIN TRAY,data/american/speaker_01/american_s01_154.wav
A SPEEDY MAN CAN BEAT THIS TRACK MARK,data/american/speaker_01/american_s01_155.wav
HE BROKE A NEW SHOELACE THAT DAY,data/american/speaker_01/american_s01_156.wav
THE COFFEE STAND IS TOO HIGH FOR THE COUCH,data/american/speaker_01/american_s01_157.wav
THE URGE TO WRITE SHORT STORIES IS RARE,data/american/speaker_01/american_s01_158.wav
THE PENCILS HAVE ALL BEEN USED,data/american/speaker_01/american_s01_159.wav
THE PIRATES SEIZED THE CREW OF THE LOST SHIP,data/american/speaker_01/american_s01_160.wav
WE TRIED TO REPLACE THE COIN BUT FAILED,data/american/speaker_01/american_s01_161.wav
SHE SEWED THE TORN COAT QUITE NEATLY,data/american/speaker_01/american_s01_162.wav
THE SOFA CUSHION IS RED AND OF LIGHT WEIGHT,data/american/speaker_01/american_s01_163.wav
THE JACKET HUNG ON THE BACK OF THE WIDE CHAIR,data/american/speaker_01/american_s01_164.wav
AT THAT HIGH LEVEL THE AIR IS PURE,data/american/speaker_01/american_s01_165.wav
DROP THE TWO WHEN YOU ADD THE FIGURES,data/american/speaker_01/american_s01_166.wav
A FILING CASE IS NOW HARD TO BUY,data/american/speaker_01/american_s01_167.wav
AN ABRUPT START DOES NOT WIN THE PRIZE,data/american/speaker_01/american_s01_168.wav
WHIT IS BEST FOR MAKING TOYS AND BLOCKS,data/american/speaker_01/american_s01_169.wav
THE OFFICE PAINT WAS DULL,data/american/speaker_01/american_s01_170.wav
SAID DAN,data/american/speaker_01/american_s01_171.wav
HE KNEW THE SKILL OF A GREAT YOUNG ACTRESS,data/american/speaker_01/american_s01_172.wav
A RAG WILL SOAK UP SPILLED WATER,data/american/speaker_01/american_s01_173.wav
A SHOWER OF DIRT FELL FROM THE HOT PIPES,data/american/speaker_01/american_s01_174.wav
STEAM HIST FROM THE BROKEN VALVE,data/american/speaker_01/american_s01_175.wav
THE CHILD ALMOST HURT THE SMALL DOG,data/american/speaker_01/american_s01_176.wav
THERE WAS A SOUND OF DRY LEAVES OUTSIDE,data/american/speaker_01/american_s01_177.wav
THE SKY THAT MORNING WAS CLEAR AND BRIGHT BLUE,data/american/speaker_01/american_s01_178.wav
TORN SCRAPS LITTERED THE STONE FLOOR,data/american/speaker_01/american_s01_179.wav
SUNDAY IS THE BEST PART OF THE WEEK,data/american/speaker_01/american_s01_180.wav
THE DOCTOR CURED HIM WITH THESE PILLS,data/american/speaker_01/american_s01_181.wav
THE NEW GIRL WAS FIRED TODAY AT NOON,data/american/speaker_01/american_s01_182.wav
THEY FELT GAY WHEN THE SHIP ARRIVED IN PORT,data/american/speaker_01/american_s01_183.wav
ADD THE STORE'S ACCOUNT TO THE LAST CENT,data/american/speaker_01/american_s01_184.wav
ACID BURNS HOLES IN WOOL CLOTH,data/american/speaker_01/american_s01_185.wav
FAIRY TALES SHOULD BE FUN TO WRITE,data/american/speaker_01/american_s01_186.wav
EIGHT MILES OF WOODLAND BURN TO WASTE,data/american/speaker_01/american_s01_187.wav
THE THIRD ACT WAS DULL AND TIRED THE PLAYERS,data/american/speaker_01/american_s01_188.wav
A YOUNG CHILD SHOULD NOT SUFFER FRIGHT,data/american/speaker_01/american_s01_189.wav
ADD THE COLUMN AND PUT THE SUM HERE,data/american/speaker_01/american_s01_190.wav
WE ADMIRE AND LOVE A GOOD COOK,data/american/speaker_01/american_s01_191.wav
THERE THE FLOOD MARK IS TEN INCHES,data/american/speaker_01/american_s01_192.wav
HE CARVED A HEAD FROM THE ROUND BLOCK OF MARBLE,data/american/speaker_01/american_s01_193.wav
SHE HAS A SMART WAY OF WEARING CLOTHES,data/american/speaker_01/american_s01_194.wav
THE FRUIT OF A FIG TREE IS APPLE SHAPED,data/american/speaker_01/american_s01_195.wav
CORN COBS CAN BE USED TO KINDLE A FIRE,data/american/speaker_01/american_s01_196.wav
WHERE WERE THEY WHEN THE NOISE STARTED,data/american/speaker_01/american_s01_197.wav
THE PAPER BOX IS FULL OF THUMB TACKS,data/american/speaker_01/american_s01_198.wav
SELL YOUR GIFT TO A BUYER AT A GOOD GAIN,data/american/speaker_01/american_s01_199.wav
THE TONGS LAY BESIDE THE ICE PAIL,data/american/speaker_01/american_s01_200.wav
THE PETALS FALL WITH THE NEXT PUFF OF WIND,data/american/speaker_01/american_s01_201.wav
BRING YOUR BEST COMPASS TO THE THIRD CLASS,data/american/speaker_01/american_s01_202.wav
THEY COULD LAUGH ALTHOUGH THEY WERE SAD,data/american/speaker_01/american_s01_203.wav
FARMERS CAME IN TO THRESH THE OAT CROP,data/american/speaker_01/american_s01_204.wav
THE BROWN HOUSE WAS ON FIRE TO THE ATTIC,data/american/speaker_01/american_s01_205.wav
THE LURE IS USED TO CATCH TROUT AND FLOUNDER,data/american/speaker_01/american_s01_206.wav
FLOAT THE SOAP ON TOP OF THE BATH WATER,data/american/speaker_01/american_s01_207.wav
A BLUE CRANE IS A TALL WADING BIRD,data/american/speaker_01/american_s01_208.wav
A FRESH START WILL WORK SUCH WONDERS,data/american/speaker_01/american_s01_209.wav
THE CLUB RENTED THE RINK FOR THE FIFTH NIGHT,data/american/speaker_01/american_s01_210.wav
AFTER THE DANCE,data/american/speaker_01/american_s01_211.wav
THEY WENT STRAIGHT HOME,data/american/speaker_01/american_s01_212.wav
THE HOST HAS TAUGHT THE NEW MAID TO SERVE,data/american/speaker_01/american_s01_213.wav
HE WROTE HIS LAST NOVEL THERE AT THE INN,data/american/speaker_01/american_s01_214.wav
EVEN THE WORST WILL BEAT HIS LOW SCORE,data/american/speaker_01/american_s01_215.wav
THE CEMENT HAD DRIED WHEN HE MOVED IT,data/american/speaker_01/american_s01_216.wav
THE LOSS OF THE SECOND SHIP WAS HARD TO TAKE,data/american/speaker_01/american_s01_217.wav
THE FLY MADE ITS WAY ALONG THE WALL,data/american/speaker_01/american_s01_218.wav
DO THAT WITH A WOODEN STICK,data/american/speaker_01/american_s01_219.wav
LIVE WIRES SHOULD BE KEPT COVERED,data/american/speaker_01/american_s01_220.wav
THE LARGE HOUSE HAD HOT WATER TAPS,data/american/speaker_01/american_s01_221.wav
IT IS HARD TO ERASE BLUE OR RED INK,data/american/speaker_01/american_s01_222.wav
WRITE AT ONCE OR YOU MAY FORGET IT,data/american/speaker_01/american_s01_223.wav
THE DOOR KNOB WAS MADE OF BRIGHT CLEAN BRASS,data/american/speaker_01/american_s01_224.wav
THE WRECK OCCURRED BY THE BANK ON MAIN STREET,data/american/speaker_01/american_s01_225.wav
A PENCIL WITH BLACK LEAD WRITES BEST,data/american/speaker_01/american_s01_226.wav
COAX IS A YOUNG CALF TO DRINK FROM A BUCKET,data/american/speaker_01/american_s01_227.wav
SCHOOLS FOR LADIES TEACH CHARM AND GRACE,data/american/speaker_01/american_s01_228.wav
THE LAMP SHONE WITH A STEADY GREEN FLAME,data/american/speaker_01/american_s01_229.wav
THEY TOOK THE AXE AND THE SAW OF THE FOREST,data/american/speaker_01/american_s01_230.wav
THE ANCIENT COIN WAS QUITE DULL AND WORN,data/american/speaker_01/american_s01_231.wav
THE SHAKY BARN FELL WITH A LOUD CRASH,data/american/speaker_01/american_s01_232.wav
JAZZ AND SWING FANS LIKE FAST MUSIC,data/american/speaker_01/american_s01_233.wav
RAKE THE RUBBISH UP AND THEN BURN IT,data/american/speaker_01/american_s01_234.wav
SLASH THE GOLD CLOTH INTO FINE RIBBONS,data/american/speaker_01/american_s01_235.wav
TRY TO HAVE THE COURT DECIDE THE CASE,data/american/speaker_01/american_s01_236.wav
THEY ARE PUSHED BACK EACH TIME THEY ATTACK,data/american/speaker_01/american_s01_237.wav
HE BROKE HIS TIES WITH GROUPS OF FORMER FRIENDS,data/american/speaker_01/american_s01_238.wav
THEY FLOATED ON THE RAFT TO SUN THEIR WHITE BACKS,data/american/speaker_01/american_s01_239.wav
THE MAP HAD AN X THAT MEANT NOTHING,data/american/speaker_01/american_s01_240.wav
WHITINGS ARE SMALL FISH CAUGHT IN NETS,data/american/speaker_01/american_s01_241.wav
SOME ADS SERVE TO CHEAT BUYERS,data/american/speaker_01/american_s01_242.wav
JERK THE ROPE IN THE BELL RINGS WEAKLY,data/american/speaker_01/american_s01_243.wav
A WAXED FLOOR MAKES US LOSE BALANCE,data/american/speaker_01/american_s01_244.wav
MADAM,data/american/speaker_01/american_s01_245.wav
THIS IS THE BEST BRAND OF CORN,data/american/speaker_01/american_s01_246.wav
ON THE ISLANDS THE SEA BREEZE IS SOFT AND MILD,data/american/speaker_01/american_s01_247.wav
THE PLAY BEGAN AS SOON AS WE SAT DOWN,data/american/speaker_01/american_s01_248.wav
THIS WILL LEAD THE WORLD TO MORE SOUND AND FURY,data/american/speaker_01/american_s01_249.wav
ADD SALT BEFORE YOU FRY THE EGG,data/american/speaker_01/american_s01_250.wav
THE RUSH FOR FUNDS REACHED ITS PEAK TUESDAY,data/american/speaker_01/american_s01_251.wav
THE BIRCH LOOKED STARK WHITE AND LONESOME,data/american/speaker_01/american_s01_252.wav
THE BOX IS HELD BY A BRIGHT RED SNAPPER,data/american/speaker_01/american_s01_253.wav
TO MAKE PURE ICE,data/american/speaker_01/american_s01_254.wav
YOU FREEZE WATER,data/american/speaker_01/american_s01_255.wav
THE FIRST WORM GETS SNAPPED EARLY,data/american/speaker_01/american_s01_256.wav
JUMP THE FENCE AND HURRY UP THE BANK,data/american/speaker_01/american_s01_257.wav
YELL AN CLAP AS THE CURTAIN SLIDES BACK,data/american/speaker_01/american_s01_258.wav
THEY ARE MEN WHO WALK THE MIDDLE OF THE ROAD,data/american/speaker_01/american_s01_259.wav
BOTH BROTHERS WERE THE SAME SIZE,data/american/speaker_01/american_s01_260.wav
IN SOME FORM OR OTHER WE NEED FUN,data/american/speaker_01/american_s01_261.wav
THE PRINCE ORDERED HIS HEAD CHOPPED OFF,data/american/speaker_01/american_s01_262.wav
THE HOUSES ARE BUILT OF RED CLAY BRICKS,data/american/speaker_01/american_s01_263.wav
DUCKS FLY NORTH BUT LACK A COMPASS,data/american/speaker_01/american_s01_264.wav
FRUIT FLAVORS ARE USED IN FIZZ DRINKS,data/american/speaker_01/american_s01_265.wav
THESE PILLS DO LESS GOOD THAN OTHERS,data/american/speaker_01/american_s01_266.wav
CANNED PEARS LACK FULL FLAVOR,data/american/speaker_01/american_s01_267.wav
THE DARK POT HUNG IN THE FRONT CLOSET,data/american/speaker_01/american_s01_268.wav
CARRY THE PAIL TO THE WALL AND SPILL IT THERE,data/american/speaker_01/american_s01_269.wav
THE TRAIN BROUGHT OUR HERO TO THE BIG TOWN,data/american/speaker_01/american_s01_270.wav
WE ARE SURE THAT ONE WAR IS ENOUGH,data/american/speaker_01/american_s01_271.wav
GREAT PAINTS STRETCHED FOR MILES AROUND,data/american/speaker_01/american_s01_272.wav
THE RUDE LAUGH FILLED THE EMPTY ROOM,data/american/speaker_01/american_s01_273.wav
HIGH SEATS ARE BEST FOR FOOTBALL FANS,data/american/speaker_01/american_s01_274.wav
TEA SERVED FROM THE BROWN JUG IS TASTY,data/american/speaker_01/american_s01_275.wav
A DASH OF PEPPER SPOILS BEEF STEW,data/american/speaker_01/american_s01_276.wav
A ZESTFUL FOOD IS THE HOT CROSS BUN,data/american/speaker_01/american_s01_277.wav
THE HORSE TROTTED AROUND THE FIELD AT A BRISK PACE,data/american/speaker_01/american_s01_278.wav
FIND THE TWIN WHO STOLE THE PEARL NECKLACE,data/american/speaker_01/american_s01_279.wav
CUT THE CORD THAT BINDS THE BOX TIGHTLY,data/american/speaker_01/american_s01_280.wav
THE RED TAPE BOUND THE SMUGGLED FOOD,data/american/speaker_01/american_s01_281.wav
LOOK IN THE CORNER TO FIND THE TAN SHIRT,data/american/speaker_01/american_s01_282.wav
THE COLD DRIZZLE WILL HALT THE BOND DRIVE,data/american/speaker_01/american_s01_283.wav
NINE MEN WERE HIRED TO DIG THE RUINS,data/american/speaker_01/american_s01_284.wav
THE JUNKYARD HAD A MOULDY SMELL,data/american/speaker_01/american_s01_285.wav
THE FLINT SPUTTERED AND LIT A PINE TORCH,data/american/speaker_01/american_s01_286.wav
SOAK THE CLOTH AND DROWN THE SHARP ODOUR,data/american/speaker_01/american_s01_287.wav
THE SHELVES WERE BARE OF BOTH JAM OR CRACKERS,data/american/speaker_01/american_s01_288.wav
A JOY TO EVERY CHILD IS THE SWAN BOAT,data/american/speaker_01/american_s01_289.wav
ALL SAT FROZEN AND WATCHED THE SCREEN,data/american/speaker_01/american_s01_290.wav
A CLOUD OF DUST STUNG HIS TENDER EYES,data/american/speaker_01/american_s01_291.wav
TO REACH THE END HE NEEDS MUCH COURAGE,data/american/speaker_01/american_s01_292.wav
SHAPE THE CLAY GENTLY INTO BLOCK FORM,data/american/speaker_01/american_s01_293.wav
A RIDGE ON A SMOOTH SURFACE IS A BUMP OR FLAW,data/american/speaker_01/american_s01_294.wav
HEDGE APPLES MAY STAIN YOUR HANDS GREEN,data/american/speaker_01/american_s01_295.wav
QUENCH YOUR THIRST,data/american/speaker_01/american_s01_296.wav
THEN EAT THE CRACKERS,data/american/speaker_01/american_s01_297.wav
TIGHT CURLS GET LIMP ON RAINY DAYS,data/american/speaker_01/american_s01_298.wav
THE MUTE MUFFLED THE HIGH TONES OF THE HORN,data/american/speaker_01/american_s01_299.wav
THE GOLD RING FITS ONLY A PIERCED EAR,data/american/speaker_01/american_s01_300.wav
THE OLD PAN WAS COVERED WITH HARD FUDGE,data/american/speaker_01/american_s01_301.wav
WATCH THE LOG FLOAT IN THE WIDE RIVER,data/american/speaker_01/american_s01_302.wav
THE NOTE ON THIS STALK OF WHEAT GREW DAILY,data/american/speaker_01/american_s01_303.wav
THE HEAP OF FALLEN LEAVES WAS SET ON FIRE,data/american/speaker_01/american_s01_304.wav
RITE FAST IF YOU WANT TO FINISH EARLY,data/american/speaker_01/american_s01_305.wav
HIS SHIRT WAS CLEAN BUT ONE BUTTON WAS GONE,data/american/speaker_01/american_s01_306.wav
THE BARREL OF BEER WAS A BREW OF MOULD AND HOBS,data/american/speaker_01/american_s01_307.wav
TIN CANS ARE ABSENT FROM STORE SHELVES,data/american/speaker_01/american_s01_308.wav
SLIDE THE BOX INTO THAT EMPTY SPACE,data/american/speaker_01/american_s01_309.wav
THE PLANT GREW LARGE AND GREEN IN THE WINDOW,data/american/speaker_01/american_s01_310.wav
THE BEAM DROPPED DOWN ON THE WORKMAN'S HEAD,data/american/speaker_01/american_s01_311.wav
PINK CLOUDS FLOATED WITH THE BREEZE,data/american/speaker_01/american_s01_312.wav
SHE DANCED LIKE A SWAN,data/american/speaker_01/american_s01_313.wav
TALL AND GRACEFUL,data/american/speaker_01/american_s01_314.wav
THE TUBE WAS BLOWN AND THE TIRE FLAT AND USELESS,data/american/speaker_01/american_s01_315.wav
